Borough,BIN,BBL,House Number,Street Name,Zipcode,Building Type,Job Number,Job Type,Work Type,Permit Type,Permit Subtype,Filing Date,Issuance Date,Expiration Date,Job Start Date
BRONX,2000058,2022660005,260,BROOK AVENUE,10454,2,240190663,A3,OT,AL,NA,2017-08-18,2017-08-18,2017-08-21,2017-08-18
BRONX,2000058,2022660005,260,BROOK AVENUE,10454,2,240188541,A3,EQ,EQ,SH,2017-07-07,2017-07-07,2018-07-07,2017-07-07
BRONX,2000058,2022660005,260,BROOK AVENUE,10454,2,240233608,A2,OT,EW,OT,2018-09-12,2018-09-12,2019-06-15,2018-09-12
BRONX,2000058,2022660005,260,BROOK AVENUE,10454,2,240233608,A2,PL,PL,NA,2018-09-17,2018-09-17,2019-09-17,2018-09-17
BRONX,2000084,2022670065,537,EAST 139TH STREET,10454,2,240142396,A2,BL,EW,BL,2016-05-19,2016-05-19,2017-03-05,2016-05-19
BRONX,2000084,2022670065,537,EAST 139TH STREET,10454,2,240142396,A2,PL,PL,NA,2016-05-19,2016-05-19,2017-05-19,2016-05-19
BRONX,2000085,2022670067,533,EAST 139 STREET,10454,2,240286105,A2,OT,EW,OT,2020-12-18,2020-12-18,2021-09-04,2020-12-19
BRONX,2000097,2022680016,528,E 142 STREET,10454,2,240282635,A2,OT,EW,OT,2020-09-23,2020-09-23,2021-07-29,2020-09-23
BRONX,2000118,2022750001,511,EAST 148 STREET,10455,2,220454274,A3,OT,AL,NA,2017-03-20,2017-03-20,2017-06-30,2017-03-20
BRONX,2000123,2022750022,554,E 149 ST,10455,2,220520023,A2,OT,EW,OT,2016-03-08,2016-03-08,2016-05-01,2016-03-08
BRONX,2000123,2022750022,554,E 149 ST,10455,2,220520023,A2,FS,EW,FS,2016-04-06,2016-04-06,2016-10-14,2016-04-06
BRONX,2000123,2022750022,554,EAST 149 STREET,10455,2,220631644,A2,BL,EW,BL,2018-01-11,2018-01-11,2018-04-14,2018-01-11
BRONX,2000123,2022750022,554,EAST 149 STREET,10455,2,220631644,A2,PL,PL,NA,2018-01-11,2018-01-11,2019-01-11,2018-01-11
BRONX,2000123,2022750022,554,EAST 149 STREET,10455,2,220645666,A2,OT,EW,OT,2018-05-02,2018-05-02,2019-05-02,2018-05-02
BRONX,2000123,2022750022,554,EAST 149 STREET,10455,2,220645666,A2,PL,PL,NA,2018-05-09,2018-05-09,2019-05-09,2018-05-09
BRONX,2000330,2022840120,403,EAST 139 STREET,10454,2,220564271,A2,OT,EW,OT,2017-01-24,2017-02-10,2018-02-10,2017-02-10
BRONX,2000334,2022850004,308,WILLIS AVE,10454,2,220521022,A2,PL,PL,NA,2016-09-21,2016-09-21,2017-09-21,2016-09-21
BRONX,2000334,2022850004,308,WILLIS AVE,10454,2,240189960,A3,EQ,EQ,SH,2017-07-13,2017-07-13,2018-07-13,2017-07-13
BRONX,2000334,2022850004,308,WILLIS AVE,10454,2,220521022,A2,OT,EW,OT,2016-09-07,2016-09-08,2017-01-23,2016-09-08
BRONX,2000334,2022850004,308,WILLIS AVE,10454,2,220521022,A2,BL,EW,BL,2016-09-21,2016-09-30,2017-08-07,2016-09-30
BRONX,2115275,2022880032,450,EAST 144 STREET,10454,2,220480227,A2,OT,EW,OT,2017-04-19,2017-04-19,2017-10-07,2017-04-19
BRONX,2115275,2022880032,450,EAST 144 STREET,10454,2,220480227,A2,PL,PL,NA,2018-08-20,2018-08-20,2019-08-20,2018-08-20
BRONX,2000463,2022880035,458,EAST 144TH STREET,10454,2,220614315,A2,OT,EW,OT,2017-09-25,2017-09-25,2018-04-25,2017-09-25
BRONX,2000463,2022880035,458,EAST 144 STREET,10454,2,240179301,A3,EQ,EQ,SH,2017-04-12,2017-04-12,2018-04-12,2017-04-12
BRONX,2120102,2022930052,446,EAST 149 STREET,10455,2,240296817,A2,OT,EW,OT,2020-12-15,2020-12-15,2021-08-15,2020-12-15
BRONX,2000539,2022930056,456,EAST 149TH STREET,10455,2,220511275,A3,OT,AL,NA,2016-02-16,2016-02-16,2016-04-01,2016-02-16
BRONX,2000539,2022930056,531,BROOK AVENUE,10455,2,220705084,A3,OT,AL,NA,2019-05-31,2019-05-31,2019-08-07,2019-05-31
BRONX,2000539,2022930056,456,EAST 149 STREET,10455,2,240256502,A2,FB,EW,FB,2019-06-14,2019-06-14,2019-10-17,2019-06-14
BRONX,2000539,2022930056,456,EAST 149 STREET,10455,2,240256502,A2,BL,EW,BL,2019-06-14,2019-06-14,2019-10-17,2019-06-14
BRONX,2000539,2022930056,456,EAST 149 STREET,10455,2,240256502,A2,PL,PL,NA,2019-06-14,2019-06-14,2020-12-31,2019-06-14
BRONX,2000539,2022930056,456,E 149 ST,10455,2,240294230,A2,OT,EW,OT,2020-11-16,2020-11-17,2021-10-17,2020-11-17
BRONX,2000594,2023010028,237,WILLIS AVE,10454,2,240147854,A3,EQ,EQ,SH,2016-07-19,2016-07-19,2017-07-19,2016-07-19
BRONX,2000594,2023010028,237,WILLIS AVENUE,10454,2,220608983,A2,OT,EW,OT,2017-08-17,2017-08-17,2018-06-15,2017-08-17
BRONX,2000594,2023010028,237,WILLIS AVENUE,10454,2,220578024,A2,OT,EW,OT,2017-01-23,2017-01-23,2017-11-15,2017-01-23
BRONX,2000594,2023010028,237,WILLIS AVENUE,10454,2,240155372,A3,OT,AL,NA,2016-09-09,2016-09-09,2017-04-20,2016-09-09
BRONX,2000594,2023010028,237,WILLIS AVENUE,10454,2,220594676,A2,OT,EW,OT,2017-10-02,2017-10-02,2018-04-02,2017-10-02
BRONX,2000594,2023010028,237,WILLIS AVENUE,10454,2,220626598,A2,OT,EW,OT,2017-11-22,2017-11-22,2018-06-15,2017-11-22
BRONX,2000604,2023010042,357,EAST 138TH STREET,10454,2,240262390,A2,OT,EW,OT,2019-09-27,2019-09-27,2020-08-30,2019-09-27
BRONX,2000606,2023010044,351,EAST 138 STREET,10454,2,240283741,A2,OT,EW,OT,2020-12-16,2020-12-16,2021-05-31,2020-12-16
BRONX,2000608,2023010046,347,EAST 138 STREET,10454,2,240184457,A3,EQ,EQ,SH,2017-06-02,2017-06-02,2018-06-02,2017-06-02
BRONX,2000643,2023030016,352,EAST 141ST STREET,10454,2,220545934,A2,OT,EW,OT,2016-09-07,2016-09-07,2017-08-10,2016-09-07
BRONX,2000643,2023030016,352,EAST 141ST STREET,10454,2,220545934,A2,PL,PL,NA,2016-09-28,2016-09-28,2017-09-28,2016-09-28
BRONX,2000643,2023030016,352,EAST 141ST STREET,10454,2,220676132,A2,OT,EW,OT,2019-05-15,2019-05-21,2020-10-31,2019-05-21
BRONX,2000664,2023070016,461,WILLIS AVENUE,10455,2,220578480,A2,BL,EW,BL,2017-02-06,2017-09-15,2018-03-18,2017-09-15
BRONX,2000664,2023070016,461,WILLIS AVENUE,10455,2,220578480,A2,PL,PL,NA,2017-02-06,2017-09-18,2018-09-18,2017-09-18
BRONX,2128931,2023090001,25,BRUCKNER BLVD,10454,2,220608607,A2,SD,EW,SD,2017-09-20,2017-09-20,2018-09-20,2017-09-20
BRONX,2128931,2023090001,25,BRUCKNER BLVD,10454,2,220608607,A2,SP,EW,SP,2017-09-20,2017-09-20,2018-09-20,2017-09-20
BRONX,2128931,2023090001,25,BRUCKNER BOULEVARD,10454,2,240161560,A3,EQ,EQ,SF,2016-10-28,2016-10-28,2017-10-28,2016-10-28
BRONX,2128931,2023090001,25,BRUCKNER BOULEVARD,10454,2,220618348,A2,MH,EW,MH,2017-09-26,2017-09-26,2018-03-04,2017-09-26
BRONX,2128931,2023090001,25,BRUCKNER BOULEVARD,10454,2,240143974,A3,EQ,EQ,SH,2016-06-03,2016-06-03,2017-06-03,2016-06-03
BRONX,2000738,2023150011,320,EAST 141 STREET,10454,2,220688771,A2,OT,EW,OT,2019-05-15,2019-05-15,2019-07-07,2019-05-15
BRONX,2000738,2023150011,320,EAST 141 STREET,10454,2,220688771,A2,PL,PL,NA,2019-05-15,2019-11-06,2020-11-05,2019-11-06
BRONX,2000742,2023150016,309,ALEXANDER AVE,10454,2,240254167,A3,OT,AL,NA,2019-05-15,2019-05-15,2019-10-20,2019-05-15
BRONX,2091112,2023170043,141,LINCOLN AVE,10454,2,240172870,A2,PL,PL,NA,2017-02-14,2017-02-24,2018-02-24,2017-02-24
BRONX,2091112,2023170043,141,LINCOLN AVENUE,10454,2,220546041,A2,OT,EW,OT,2016-11-07,2016-11-21,2017-03-29,2016-11-21
BRONX,2091112,2023170043,141,LINCOLN AVENUE,10454,2,220546041,A2,PL,PL,NA,2016-11-23,2016-11-23,2017-11-23,2016-11-23
BRONX,2000873,2023290070,344,EAST 148 STREET,10451,2,240184778,A2,OT,EW,OT,2017-06-21,2017-06-21,2017-08-18,2017-06-21
BRONX,2000873,2023290070,344,EAST 148 STREET,10451,2,240254041,A2,OT,EW,OT,2019-06-28,2019-06-28,2019-07-16,2019-06-28
BRONX,2000873,2023290070,344,EAST 148 STREET,10451,2,240254041,A2,MH,EW,MH,2019-06-28,2019-06-28,2019-07-16,2019-06-28
BRONX,2000883,2023290096,337,EAST 146 STREET,10451,2,240251856,A2,BL,EW,BL,2019-04-12,2019-04-12,2019-10-17,2019-04-12
BRONX,2000883,2023290096,337,EAST 146 STREET,10451,2,240251856,A2,FB,EW,FB,2019-04-12,2019-04-12,2019-10-17,2019-04-12
BRONX,2000883,2023290096,337,EAST 146 STREET,10451,2,240254586,A2,OT,EW,OT,2019-05-28,2019-05-28,2020-02-21,2019-05-28
BRONX,2000888,2023300014,286,E 149 ST,10451,2,220698724,A3,OT,AL,NA,2019-08-20,2019-08-20,2020-10-31,2019-08-20
BRONX,2000919,2023310007,562,MORRIS AVENUE,10451,2,220578079,A2,OT,EW,OT,2017-01-12,2017-01-12,2018-01-01,2017-01-12
BRONX,2000919,2023310007,562,MORRIS AVENUE,10451,2,220553229,A2,OT,EW,OT,2016-09-30,2016-09-30,2017-01-01,2016-09-30
BRONX,2000919,2023310007,562,MORRIS AVENUE,10451,2,220511006,A2,OT,EW,OT,2016-01-06,2016-01-06,2017-01-01,2016-01-06
BRONX,2000919,2023310007,562,MORRIS AVENUE,10451,2,220604488,A2,PL,PL,NA,2017-06-30,2017-06-30,2018-06-30,2017-06-30
BRONX,2000919,2023310007,562,MORRIS AVENUE,10451,2,220527222,A2,OT,EW,OT,2016-04-29,2016-04-29,2017-01-01,2016-04-29
BRONX,2000919,2023310007,562,MORRIS AVENUE,10451,2,220466243,A3,OT,AL,NA,2017-04-13,2017-04-13,2017-10-04,2017-04-13
BRONX,2000919,2023310007,562,MORRIS AVENUE,10451,2,220478748,A2,PL,PL,NA,2016-01-07,2016-01-07,2017-01-06,2016-01-07
BRONX,2000919,2023310007,562,MORRIS AVENUE,10451,2,220604488,A2,OT,EW,OT,2017-06-30,2017-06-30,2018-01-01,2017-06-30
BRONX,2000919,2023310007,562,MORRIS AVENUE,10451,2,220634053,A2,OT,EW,OT,2018-01-30,2018-01-30,2019-01-01,2018-01-30
BRONX,2000919,2023310007,562,MORRIS AVENUE,10451,2,220634053,A2,PL,PL,NA,2018-01-30,2018-01-30,2019-01-30,2018-01-30
BRONX,2000919,2023310007,562,MORRIS AVENUE,10451,2,220578079,A2,PL,PL,NA,2018-04-30,2018-04-30,2019-04-30,2018-04-30
BRONX,2000919,2023310007,562,MORRIS AVENUE,10451,2,220511006,A2,PL,PL,NA,2018-04-30,2018-04-30,2019-04-30,2018-04-30
BRONX,2000919,2023310007,562,MORRIS AVENUE,10451,2,220553229,A2,PL,PL,NA,2018-04-30,2018-04-30,2019-04-30,2018-04-30
BRONX,2000944,2023310066,295,EAST 149 STREET,10451,2,240200812,A2,FB,EW,FB,2017-10-11,2017-10-11,2017-10-17,2017-10-11
BRONX,2000944,2023310066,295,EAST 149 STREET,10451,2,240200812,A2,PL,PL,NA,2017-10-05,2017-10-05,2018-10-05,2017-10-05
BRONX,2000944,2023310066,295,EAST 149 STREET,10451,2,240181566,A2,PL,PL,NA,2017-05-25,2017-05-25,2018-05-25,2017-05-25
BRONX,2000944,2023310066,295,EAST 149 STREET,10451,2,240194865,A2,OT,EW,OT,2017-09-12,2017-09-12,2017-11-23,2017-09-12
BRONX,2000944,2023310066,295,EAST 149 STREET,10451,2,240194865,A2,PL,PL,NA,2017-10-20,2017-10-20,2018-10-20,2017-10-20
BRONX,2000944,2023310066,295,EAST 149 STREET,10451,2,240200812,A2,BL,EW,BL,2017-10-05,2017-10-05,2017-10-17,2017-10-05
BRONX,2000944,2023310066,295,EAST 149 STREET,10451,2,240181566,A2,MH,EW,MH,2017-05-25,2017-05-25,2017-08-18,2017-05-25
BRONX,2000944,2023310066,295,EAST 149 STREET,10451,2,240194865,A2,MH,EW,MH,2017-09-13,2017-09-13,2017-11-23,2017-09-13
BRONX,2000944,2023310066,295,EAST 149 STREET,10451,2,240181566,A2,OT,EW,OT,2017-05-05,2017-05-05,2017-08-18,2017-05-05
BRONX,2000944,2023310066,295,EAST 149 STREET,10451,2,240214503,A2,OT,EW,OT,2018-03-01,2018-03-01,2018-11-23,2018-03-01
BRONX,2000944,2023310066,295,EAST 149 STREET,10451,2,240214503,A2,MH,EW,MH,2018-03-20,2018-03-20,2018-11-23,2018-03-20
BRONX,2000944,2023310066,295,EAST 149 STREET,10451,2,240214503,A2,PL,PL,NA,2018-03-20,2018-03-20,2019-03-20,2018-03-20
BRONX,2000944,2023310066,295,EAST 149 STREET,10451,2,240246505,A2,OT,EW,OT,2019-01-24,2019-01-24,2019-03-07,2019-01-24
BRONX,2001040,2023470001,143,EAST 149 STREET,10451,2,220599234,A2,PL,PL,NA,2017-05-26,2017-05-26,2018-05-26,2017-05-26
BRONX,2001040,2023470001,143,EAST 149 STREET,10451,2,220547219,A2,OT,EW,OT,2016-08-30,2016-08-30,2017-02-22,2016-08-30
BRONX,2001040,2023470001,143,EAST 149 STREET,10451,2,220599234,A2,BL,EW,BL,2017-05-26,2017-05-26,2018-04-14,2017-05-26
BRONX,2001040,2023470001,143,EAST 149 STREET,10451,2,220547219,A2,PL,PL,NA,2016-08-30,2016-08-30,2017-08-30,2016-08-30
BRONX,2001040,2023470001,143,EAST 149 STREET,10451,2,220547219,A2,EQ,EQ,FN,2016-08-23,2016-08-23,2017-08-23,2016-08-23
BRONX,2001040,2023470001,143,EAST 149 STREET,10451,2,220554406,A3,OT,AL,NA,2016-10-07,2016-10-07,2017-02-22,2016-10-07
BRONX,2001040,2023470001,143,E 149 STREET,10451,2,220633134,A2,OT,EW,OT,2018-01-23,2018-01-23,2018-10-18,2018-01-23
BRONX,2001040,2023470001,143,EAST 149 STREET,10451,2,220599234,A2,FB,EW,FB,2017-05-26,2019-05-14,2020-04-14,2019-05-14
BRONX,2001040,2023470001,143,EAST 149 STREET,10451,2,220683204,A1,PL,PL,NA,2020-01-03,2020-01-03,2021-01-02,2020-01-03
BRONX,2001040,2023470001,143,EAST 149 STREET,10451,2,220683204,A1,NA,AL,NA,2019-08-08,2019-08-08,2020-12-31,2019-08-08
BRONX,2001077,2023480053,630,WALTON AVENUE,10451,2,240155586,A2,MH,EW,MH,2016-10-07,2016-10-07,2017-02-24,2016-10-07
BRONX,2001077,2023480053,630,WALTON AVENUE,10451,2,240172763,A2,OT,EW,OT,2017-02-23,2017-02-23,2017-07-08,2017-02-23
BRONX,2001077,2023480053,630,WALTON AVENUE,10451,2,220612148,A2,FP,EW,FP,2017-09-07,2017-09-07,2017-10-01,2017-09-07
BRONX,2001077,2023480053,175,EAST 151 STREET,10451,2,220453970,A3,OT,AL,NA,2016-12-02,2016-12-02,2017-07-06,2016-12-02
BRONX,2001077,2023480053,175,E 151ST ST,10451,2,220699448,A2,OT,EW,OT,2019-05-02,2019-05-02,2019-07-06,2019-05-02
BRONX,2001077,2023480053,175,E 151ST ST,10451,2,220715992,A2,OT,EW,OT,2019-10-08,2019-10-08,2021-01-31,2019-10-08
BRONX,2001187,2023640022,497,EAST 156 STREET,10455,2,220109754,A2,PL,PL,NA,2016-06-10,2016-06-10,2017-06-10,2016-06-10
BRONX,2001294,2023710023,482,EAST 167 STREET,10456,2,240168251,A2,FS,EW,FS,2017-01-12,2017-01-12,2017-03-06,2017-01-12
BRONX,2001294,2023710023,482,EAST 167 STREET,10456,2,240168251,A2,PL,PL,NA,2017-01-12,2017-01-12,2018-01-12,2017-01-12
BRONX,2001294,2023710023,482,EAST 167 STREET,10456,2,240168251,A2,FB,EW,FB,2017-01-03,2017-01-12,2017-03-06,2017-01-12
BRONX,2001313,2023720007,1178,WASHINGTON AVENUE,10456,2,240151287,A2,BL,EW,BL,2016-08-04,2016-08-05,2017-07-01,2016-08-05
BRONX,2001313,2023720007,1178,WASHINGTON AVENUE,10456,2,240151287,A2,FB,EW,FB,2016-08-04,2016-08-05,2017-07-01,2016-08-05
BRONX,2001313,2023720007,1178,WASHINGTON AVENUE,10456,2,240257912,A2,OT,EW,OT,2019-09-12,2019-09-12,2019-12-08,2019-09-12
BRONX,2001332,2023730021,1288,WASHINGTON AVENUE,10456,2,240128571,A2,OT,EW,OT,2016-01-07,2016-01-07,2016-03-07,2016-01-07
BRONX,2001332,2023730021,1288,WASHINGTON AVENUE,10456,2,220719961,A2,OT,EW,OT,2019-11-29,2019-11-29,2020-11-28,2019-11-29
BRONX,2001356,2023740073,650,MELROSE AVENUE,10455,2,220446729,A3,OT,AL,NA,2016-04-26,2016-04-26,2016-08-14,2016-04-26
BRONX,2098324,2023740100,413,EAST 152 STREET,10455,2,220661022,A2,OT,EW,OT,2018-12-19,2018-12-19,2019-05-02,2018-12-19
BRONX,2098324,2023740100,413,EAST 152 STREET,10455,2,220661022,A2,PL,PL,NA,2018-12-21,2018-12-21,2019-12-21,2018-12-21
BRONX,2098324,2023740100,413,EAST 152 STREET,10455,2,220697887,A2,OT,EW,OT,2020-05-19,2020-05-20,2021-05-20,2020-05-20
BRONX,2098324,2023740100,413,EAST 152 STREET,10455,2,220697887,A2,PL,PL,NA,2020-06-04,2020-06-04,2021-06-04,2020-06-04
BRONX,2098324,2023740100,413,EAST 152 STREET,10455,2,240274626,A2,OT,EW,OT,2020-07-09,2020-07-13,2021-07-01,2020-07-13
BRONX,2098324,2023740100,413,EAST 152 STREET,10455,2,240277909,A2,OT,EW,OT,2020-07-21,2020-07-23,2021-04-20,2020-07-23
BRONX,2001383,2023760001,690,MELROSE AVENUE,10455,2,240134225,A3,OT,AL,NA,2016-03-10,2016-03-10,2016-07-27,2016-03-10
BRONX,2001383,2023760001,690,MELROSE AVE,10455,2,240137428,A3,EQ,EQ,SH,2016-04-05,2016-04-05,2017-04-05,2016-04-05
BRONX,2001396,2023760049,3007,3RD AVENUE,10455,2,220619267,A1,NA,AL,NA,2017-12-21,2017-12-21,2018-10-04,2017-12-21
BRONX,2001396,2023760049,3007,3RD AVENUE,10455,2,220619267,A1,PL,PL,NA,2017-12-21,2017-12-21,2018-12-21,2017-12-21
BRONX,2001481,2023810045,830,ELTON AVE,10451,2,240261541,A2,OT,EW,OT,2019-10-09,2019-10-23,2020-11-30,2019-10-23
BRONX,2001481,2023810045,830,ELTON AVE,10451,2,220714653,A2,OT,EW,OT,2019-10-28,2019-10-28,2020-11-30,2019-10-28
BRONX,2001482,2023810049,450,EAST 160 STREET,10451,2,220519080,A2,FP,EW,FP,2016-03-11,2016-03-11,2016-10-01,2016-03-11
BRONX,2001482,2023810049,454,EAST 160 STREET,10451,2,240244534,A2,OT,EW,OT,2019-02-26,2019-02-26,2020-02-21,2019-02-26
BRONX,2001504,2023830005,402,EAST 162 STREET,10451,2,240253907,A2,PL,PL,NA,2019-10-28,2019-10-28,2020-10-27,2019-10-28
BRONX,2001504,2023830005,402,EAST 162 STREET,10451,2,220690802,A3,OT,AL,NA,2019-02-21,2019-02-21,2019-07-22,2019-02-21
BRONX,2001504,2023830005,402,EAST 162 STREET,10451,2,240253907,A2,OT,EW,OT,2019-05-22,2019-07-15,2019-10-18,2019-07-15
BRONX,2001504,2023830005,402,EAST 162 STREET,10451,2,240283199,A2,OT,EW,OT,2020-11-17,2020-11-20,2021-10-17,2020-11-20
BRONX,2098327,2023890045,1171,WASHINGTON AVE,10456,2,220598690,A2,OT,EW,OT,2017-12-13,2017-12-13,2018-05-27,2017-12-13
BRONX,2001633,2023930005,1194,BROOK AVE,10456,2,220452837,A3,OT,AL,NA,2017-10-17,2017-10-17,2018-04-01,2017-10-17
BRONX,2001666,2023980027,619,MELROSE AVENUE,10455,2,220607724,A2,MH,EW,MH,2017-07-24,2017-07-24,2018-02-01,2017-07-24
BRONX,2001666,2023980027,395,EAST 151 STREET,10455,2,240169205,A2,OT,EW,OT,2017-01-17,2017-01-17,2017-04-28,2017-01-18
BRONX,2001666,2023980027,395,E 151 STREET,10455,2,240207209,A2,OT,EW,OT,2017-12-27,2017-12-27,2018-04-01,2017-12-27
BRONX,2001672,2023990006,666,COURTLANDT AVENUE,10451,2,240206399,A2,OT,EW,OT,2017-11-17,2017-12-01,2018-08-01,2017-12-02
BRONX,2001674,2023990020,390,EAST 153 STREET,10455,2,240164488,A3,OT,AL,NA,2016-11-28,2016-11-28,2017-02-12,2016-11-28
BRONX,2001674,2023990020,390,EAST 153 STREET,10455,2,240162569,A3,EQ,EQ,SH,2016-11-22,2016-11-22,2017-11-22,2016-11-22
BRONX,2001674,2023990020,390,EAST 153RD STREET,10455,2,240271022,A2,OT,EW,OT,2020-06-08,2020-06-08,2021-04-25,2020-06-08
BRONX,2001755,2024050009,364,EAST 159 STREET,10451,2,220629522,A2,OT,EW,OT,2018-02-05,2018-03-05,2019-02-17,2018-03-05
BRONX,2001755,2024050009,364,EAST 159 STREET,10451,2,220629522,A2,PL,PL,NA,2018-05-16,2018-05-17,2019-05-17,2018-05-17
BRONX,2001799,2024080017,911,MELROSE AVENUE,10451,2,220542081,A2,MH,EW,MH,2016-07-19,2016-07-22,2017-07-19,2016-07-22
BRONX,2001799,2024080017,390,EAST 162 STREET,10451,2,220716036,A2,OT,EW,OT,2019-10-01,2019-10-01,2021-01-31,2019-10-01
BRONX,2001820,2024100001,271,EAST 150TH STREET,10451,2,240214291,A2,BL,EW,BL,2018-02-17,2018-02-22,2018-05-30,2018-02-22
BRONX,2001820,2024100001,271,EAST 150TH STREET,10451,2,240214291,A2,FB,EW,FB,2018-02-22,2018-02-22,2018-05-30,2018-02-22
BRONX,2001820,2024100001,271,EAST 150 STREET,10451,2,220717909,A2,OT,EW,OT,2020-07-14,2020-07-21,2021-06-13,2020-07-21
BRONX,2001846,2024100040,340,EAST 151 STREET,10451,2,240187383,A3,EQ,EQ,SH,2017-06-21,2017-06-21,2018-06-21,2017-06-21
BRONX,2001853,2024100054,333,EAST 150 STREET,10451,2,220516074,A2,EQ,EQ,FN,2016-02-24,2016-03-02,2017-03-02,2016-03-02
BRONX,2001853,2024100054,333,EAST 150 STREET,10451,2,220516074,A2,OT,EW,OT,2016-02-24,2016-03-02,2016-08-06,2016-03-02
BRONX,2001859,2024100062,317,EAST 150 STREET,10451,2,240290163,A2,OT,EW,OT,2021-03-17,2021-05-03,2021-06-11,2021-05-03
BRONX,2001890,2024180008,300,EAST 159TH STREET,10451,2,220539567,A2,OT,EW,OT,2016-10-07,2016-10-07,2017-01-04,2016-10-07
BRONX,2001939,2024210036,3201,PARK AVE.,10451,2,220665812,A2,OT,EW,OT,2018-09-04,2018-09-04,2018-10-23,2018-09-04
BRONX,2001939,2024210036,3201,PARK AVE.,10451,2,220665812,A2,MH,EW,MH,2018-09-06,2018-09-06,2018-10-23,2018-09-06
BRONX,2001939,2024210036,3201,PARK AVE.,10451,2,220665812,A2,PL,PL,NA,2019-06-28,2019-06-28,2020-12-31,2019-06-28
BRONX,2001951,2024220004,918,MORRIS AVENUE,10451,2,220656387,A2,OT,EW,OT,2018-11-16,2018-11-16,2019-07-24,2018-11-16
BRONX,2002035,2024230084,325,EAST 163 STREET,10451,2,240181717,A3,OT,AL,NA,2017-05-02,2017-05-02,2017-12-19,2017-05-02
BRONX,2002035,2024230084,325,EAST 163 STREET,10451,2,240181771,A3,EQ,EQ,SF,2017-05-02,2017-05-02,2018-05-02,2017-05-02
BRONX,2002035,2024230084,325,EAST 163 STREET,10451,2,240180291,A3,EQ,EQ,SH,2017-04-19,2017-04-19,2018-04-19,2017-04-19
BRONX,2002046,2024240086,355,EAST 163RD STREET,10451,2,220550053,A1,NA,AL,NA,2017-08-28,2017-09-07,2018-05-27,2017-09-07
BRONX,2002046,2024240086,355,EAST 163RD STREET,10451,2,220550053,A1,PL,PL,NA,2017-08-28,2017-09-07,2018-09-07,2017-09-07
BRONX,2002047,2024240110,367,EAST 163 STREET,10451,2,240264227,A2,OT,EW,OT,2019-11-12,2019-11-12,2020-09-26,2019-11-12
BRONX,2002047,2024240110,361,EAST 163RD STREE,10451,2,220688753,A2,OT,EW,OT,2019-02-11,2019-02-11,2019-08-31,2019-02-11
BRONX,2002047,2024240110,361,EAST 163RD STREE,10451,2,220688753,A2,PL,PL,NA,2019-02-13,2019-02-13,2020-02-13,2019-02-13
BRONX,2002047,2024240110,361,E 163 ST,10451,2,220677337,A2,OT,EW,OT,2019-02-28,2019-02-28,2019-09-26,2019-02-28
BRONX,2002047,2024240110,361,EAST 163 STREET,10451,2,220677346,A2,OT,EW,OT,2019-03-12,2019-03-12,2019-06-18,2019-03-12
BRONX,2002047,2024240110,361,EAST 163 STREET,10451,2,220677346,A2,PL,PL,NA,2019-07-01,2019-07-01,2020-06-30,2019-07-01
BRONX,2002079,2024260056,1190,CLAY AVENUE,10456,2,240154774,A2,OT,EW,OT,2016-08-30,2016-08-30,2016-12-15,2016-08-30
BRONX,2002079,2024260056,1190,CLAY AVENUE,10456,2,240154774,A2,PL,PL,NA,2016-08-30,2016-08-30,2017-08-30,2016-08-30
BRONX,2002104,2024270029,1275,WEBSTER AVENUE,10456,2,240225010,A2,OT,EW,OT,2018-06-09,2018-06-09,2018-12-01,2018-06-09
BRONX,2002104,2024270029,1275,WEBSTER AVENUE,10456,2,240225010,A2,BL,EW,BL,2018-06-09,2018-06-09,2018-12-01,2018-06-09
BRONX,2002104,2024270029,1275,WEBSTER AVENUE,10456,2,240225010,A2,FB,EW,FB,2018-06-09,2018-06-09,2018-12-01,2018-06-09
BRONX,2002104,2024270029,1275,WEBSTER AVENUE,10456,2,240225010,A2,FS,EW,FS,2018-06-09,2018-06-09,2018-12-01,2018-06-09
BRONX,2002107,2024270035,1255,WEBSTER AVENUE,10456,2,240197817,A3,EQ,EQ,SH,2017-09-14,2017-09-14,2018-09-14,2017-09-14
BRONX,2002107,2024270035,1255,WEBSTER AVENUE,10456,2,240183537,A2,BL,EW,BL,2017-05-22,2017-05-22,2017-07-19,2017-05-22
BRONX,2002107,2024270035,1255,WEBSTER AVENUE,10456,2,240183537,A2,FB,EW,FB,2017-05-23,2017-05-23,2017-07-19,2017-05-23
BRONX,2002107,2024270035,1255,WEBSTER AVENUE,10456,2,240205470,A3,OT,AL,NA,2017-11-22,2017-11-22,2017-11-29,2017-11-22
BRONX,2002108,2024270037,1251,WEBSTER AVENUE,10456,2,240197808,A3,EQ,EQ,SH,2017-09-14,2017-09-14,2018-09-14,2017-09-14
BRONX,2002108,2024270037,1251,WEBSTER AVENUE,10456,2,240205461,A3,OT,AL,NA,2017-11-22,2017-11-22,2017-11-29,2017-11-22
BRONX,2002125,2024280021,360,EAST 166TH ST.,10456,2,240246346,A2,OT,EW,OT,2019-01-14,2019-01-22,2019-04-01,2019-01-22
BRONX,2002125,2024280021,360,EAST 166TH ST.,10456,2,240246346,A2,MH,EW,MH,2019-01-14,2019-01-22,2019-04-01,2019-01-22
