bbl,longitude,latitude,housenum_lo,street_name
1004400018,-73.9824503,40.7301352,416,EAST 13 STREET
1004400027,-73.9817107,40.7298304,438,EAST 13 STREET
1004400028,-73.981635,40.7297975,440,EAST 13 STREET
1004400030,-73.9814798,40.7297343,444,EAST 13 STREET
1004400038,-73.9815088,40.7293336,195,AVENUE A
1004400047,-73.9822014,40.7297042,425,EAST 12 STREET
1004410002,-73.9826991,40.7307144,220,1 AVENUE
1004410020,-73.9814002,40.7305166,426,EAST 14 STREET
1004410032,-73.9808591,40.7301871,219,AVENUE A
1004420016,-73.9901148,40.7237573,41,EAST 1 STREET
1004420017,-73.9900354,40.7237299,43,EAST 1 STREET
1004430004,-73.9902879,40.7244216,26,2 AVENUE
1004430032,-73.9884516,40.7238395,27,1 AVENUE
1004430035,-73.9885996,40.7236913,21,1 AVENUE
1004440038,-73.9880655,40.7243692,41,1 AVENUE
1004450004,-73.9893208,40.725728,60,2 AVENUE
1004450028,-73.9877875,40.7252557,124,EAST 4 STREET
1004450034,-73.9875711,40.7250471,55,1 AVENUE
1004450044,-73.9880401,40.7250499,85,EAST 3 STREET
1004460037,-73.9874411,40.7255878,129,EAST 4 STREET
1004470012,-73.9879315,40.7269026,312,EAST 6 STREET
1004470014,-73.9877728,40.7268367,316,EAST 6 STREET
1004470016,-73.9876141,40.7267708,320,EAST 6 STREET
1004470017,-73.9875383,40.7267379,322,EAST 6 STREET
1004470018,-73.9874589,40.7267049,324,EAST 6 STREET
1004470019,-73.9873796,40.7266692,326,EAST 6 STREET
1004470020,-73.9873002,40.7266363,328,EAST 6 STREET
1004470022,-73.9871415,40.7265704,332,EAST 6 STREET
1004470026,-73.9868276,40.7264359,340,EAST 6 STREET
1004470031,-73.9866906,40.7262629,91,1 AVENUE
1004470033,-73.9867772,40.7261449,87,1 AVENUE
1004470040,-73.9872353,40.7262959,337,EAST 5 STREET
1004470041,-73.9873147,40.7263289,335,EAST 5 STREET
1004470042,-73.9873941,40.7263618,333,EAST 5 STREET
1004470043,-73.9874734,40.7263948,331,EAST 5 STREET
1004470044,-73.9875528,40.7264277,329,EAST 5 STREET
1004470045,-73.9876322,40.7264607,327,EAST 5 STREET
1004470053,-73.9883032,40.7267462,309,EAST 5 STREET
1004470055,-73.9884655,40.726738,303,EAST 5 STREET
1004480017,-73.9870295,40.7272922,66,EAST 7 STREET
1004480020,-73.9867914,40.7271934,72,EAST 7 STREET
1004480021,-73.9867156,40.7271577,74,EAST 7 STREET
1004480022,-73.9866146,40.7271165,76,EAST 7 STREET
1004480035,-73.9865425,40.7268256,341,EAST 6 STREET
1004480038,-73.9868023,40.7268997,335,EAST 6 STREET
1004480041,-73.9870368,40.7269986,329,EAST 6 STREET
1004490001,-73.9877005,40.7279346,118,2 AVENUE
1004490018,-73.9866686,40.7279235,58,ST MARKS PLACE
1004490021,-73.9864341,40.7278192,64,ST MARKS PLACE
1004490022,-73.9863547,40.7277917,66,ST MARKS PLACE
1004490039,-73.985976,40.7273196,85,EAST 7 STREET
1004490044,-73.9864089,40.7275035,73,EAST 7 STREET
1004490051,-73.9869212,40.7277177,61,EAST 7 STREET
1004490052,-73.9870041,40.7277534,59,EAST 7 STREET
1004490053,-73.9870835,40.7277863,57,EAST 7 STREET
1004490054,-73.9871593,40.7278193,55,EAST 7 STREET
1004500014,-73.9865494,40.7286618,318,EAST 9 STREET
1004500018,-73.9862499,40.728541,328,EAST 9 STREET
1004500020,-73.9861525,40.7284971,332,EAST 9 STREET
1004500021,-73.9860731,40.7284614,334,EAST 9 STREET
1004500025,-73.9857593,40.7283269,342,EAST 9 STREET
1004500027,-73.9855969,40.728261,346,EAST 9 STREET
1004500028,-73.9855176,40.7282253,348,EAST 9 STREET
1004500033,-73.9854166,40.7279014,81,ST MARKS PLACE
1004510023,-73.9856437,40.7290487,224,EAST 10 STREET
1004510038,-73.9850773,40.728475,149,1 AVENUE
1004510050,-73.985972,40.7288841,323,EAST 9 STREET
1004510054,-73.9862859,40.7290186,315,EAST 9 STREET
1004520001,-73.9864301,40.7297432,160,2 AVENUE
1004520009,-73.9858997,40.7299408,304,EAST 11 STREET
1004520011,-73.9858059,40.7299024,306,EAST 11 STREET
1004520015,-73.9855425,40.7297925,314,EAST 11 STREET
1004520018,-73.9853657,40.7297157,320,EAST 11 STREET
1004520022,-73.9850482,40.7295839,328,EAST 11 STREET
1004520023,-73.9849689,40.7295482,330,EAST 11 STREET
1004520024,-73.9848895,40.7295152,332,EAST 11 STREET
1004520047,-73.9855353,40.7294796,221,EAST 10 STREET
1004520048,-73.9856147,40.7295126,219,EAST 10 STREET
1004540024,-73.9842505,40.730904,334,EAST 13 STREET
1004540056,-73.9844743,40.7306625,329,EAST 12 STREET
1004540057,-73.9845573,40.7306982,327,EAST 12 STREET
1004540059,-73.9846655,40.7307421,323,EAST 12 STREET
1004560007,-73.9918031,40.7243942,285,BOWERY
1004560029,-73.9913739,40.7240538,7,2 AVENUE
1004570001,-73.9918608,40.7249514,3,EXTRA PLACE
1004590029,-73.9899918,40.7261864,63,2 AVENUE
1004590032,-73.9900026,40.7259558,57,2 AVENUE
1004600019,-73.9905003,40.7271965,216,EAST 5 STREET
1004610022,-73.9895225,40.7275752,228,EAST 6 STREET
1004610035,-73.9892015,40.7270482,87,2 AVENUE
1004610044,-73.9898545,40.7273996,225,EAST 5 STREET
1004610045,-73.9899375,40.7274325,223,EAST 5 STREET
1004610047,-73.9900926,40.7274984,219,EAST 5 STREET
1004620035,-73.989186900000007,40.7279046,223,EAST 6 STREET
1004630020,-73.9889018,40.728835,22,ST MARKS PLACE
1004630024,-73.9885734,40.728695,30,ST MARKS PLACE
1004630025,-73.9884905,40.7286593,32,ST MARKS PLACE
1004630026,-73.9884075,40.7286263,34,ST MARKS PLACE
1004640036,-73.9877363,40.7291203,139,2 AVENUE
1004640046,-73.9883497,40.7291451,27,ST MARKS PLACE
1004650046,-73.9874548,40.729823,48,STUYVESANT STREET
1004650047,-73.9871986,40.7298065,159,2 AVENUE
1004650057,-73.9877074,40.729576,233,EAST 9 STREET
1004660054,-73.9883422,40.7306547,105,EAST 10 STREET
1004670020,-73.9871514,40.7312831,222,EAST 12 STREET
1004670047,-73.987238,40.7309867,229,EAST 11 STREET
1004670048,-73.9873174,40.7310197,227,EAST 11 STREET
1004680044,-73.9863179,40.7314395,235,EAST 12 STREET
1004680046,-73.9865127,40.7315219,229,EAST 12 STREET
1004680051,-73.9868699,40.7316729,221,EAST 12 STREET
1004700004,-73.9960426,40.7194868,158,MOTT STREET
1004700005,-73.9959921,40.7195445,160,MOTT STREET
1004700006,-73.9959668,40.7196103,162,MOTT STREET
1004700009,-73.9959307,40.7198738,365,BROOME STREET
1004700020,-73.9956746,40.7194319,123,ELIZABETH STREET
1004700021,-73.9957359,40.7193413,119,ELIZABETH STREET
1004700027,-73.9958153,40.71899,218,GRAND STREET
1004700031,-73.9961977,40.7191959,208,GRAND STREET
1004700032,-73.9962807,40.7192261,206,GRAND STREET
1004700038,-73.9952778,40.7191464,118,ELIZABETH STREET
1004700039,-73.995248900000007,40.7192123,120,ELIZABETH STREET
1004710014,-73.997049,40.720324,387,BROOME STREET
1004710041,-73.9964069,40.7200523,375,BROOME STREET
1004710044,-73.9963203,40.7199123,171,MOTT STREET
1004710047,-73.9964646,40.7197778,165,MOTT STREET
1004710048,-73.9964899,40.7197146,163,MOTT STREET
1004710049,-73.9965187,40.7196488,161,MOTT STREET
1004710052,-73.9965512,40.7193167,200,GRAND STREET
1004730041,-73.9987879,40.7208126,184,LAFAYETTE STREET
1004730044,-73.998943,40.7206287,178,LAFAYETTE STREET
1004730045,-73.9989899,40.7205711,176,LAFAYETTE STREET
1004760019,-74.0042968,40.7238153,116,AVENUE OF THE AMER
1004760045,-74.0045673,40.7229534,30,GRAND STREET
1004760085,-74.004037,40.7227009,44,GRAND STREET
1004790003,-73.9955915,40.7206616,184,MOTT STREET
1004790005,-73.9954508,40.7209662,192,MOTT STREET
1004790018,-73.995137,40.721216,20,SPRING STREET
1004790021,-73.9949061,40.7211474,14,SPRING STREET
1004790031,-73.9953138,40.7204282,149,ELIZABETH STREET
1004790033,-73.9953246,40.7203212,147,ELIZABETH STREET
1004790035,-73.9954292,40.7201757,358,BROOME STREET
1004800001,-73.9966341,40.7206643,388,BROOME STREET
1004810008,-73.9970923,40.7215262,17,CLEVELAND PLACE
1004810032,-73.9968866,40.721098,86,KENMARE STREET
1004890012,-74.0035825,40.7246278,79,SULLIVAN STREET
1004890033,-74.0033119,40.7244247,67,THOMPSON STREET
1004900024,-74.0037197,40.7251575,204,SPRING STREET
1004910026,-74.0052421,40.7245289,550,BROOME STREET
1004910027,-74.0053323,40.7245371,552,BROOME STREET
1004920007,-73.9941845,40.7219515,202,ELIZABETH STREET
1004940005,-73.9957754,40.7225115,232,MULBERRY STREET
1004940007,-73.9957249,40.722646,236,MULBERRY STREET
1004940025,-73.9953677,40.7225719,229,MOTT STREET
1004940028,-73.9954471,40.7223743,223,MOTT STREET
1004950011,-73.9963851,40.7233267,255,LAFAYETTE STREET
1004950031,-73.9961975,40.7228217,239,MULBERRY STREET
1004990037,-73.9996681,40.7237001,109,SPRING STREET
1005030006,-74.0026626,40.7257394,107,SULLIVAN STREET
1005030008,-74.0025904,40.7258272,111,SULLIVAN STREET
1005030012,-74.0023992,40.7260606,119,SULLIVAN STREET
1005050026,-74.0040516,40.726055,171,AVENUE OF THE AMER
1005070001,-73.9939499,40.7228244,13,PRINCE STREET
1005080014,-73.9942312,40.7240128,274,MOTT STREET
1005080036,-73.9940581,40.7235764,251,ELIZABETH STREET
1005080038,-73.9940905,40.7234968,247,ELIZABETH STREET
1005080042,-73.994188,40.7232553,239,ELIZABETH STREET
1005080044,-73.9942601,40.7231263,233,ELIZABETH STREET
1005170030,-74.0013782,40.7267687,139,THOMPSON STREET
1005170042,-74.0019519,40.7265272,181,PRINCE STREET
1005180002,-74.0026518,40.7271118,40,MAC DOUGAL STREET
1005180034,-74.0020204,40.727271,148,SULLIVAN STREET
1005190024,-74.0039363,40.7275125,28,KING STREET
1005190026,-74.0038425,40.7275015,26,KING STREET
1005190027,-74.003745,40.7274933,24,KING STREET
1005190028,-74.003644,40.7274851,22,KING STREET
1005200051,-74.0043584,40.7280038,37,KING STREET
1005250002,-74.0007829,40.7280148,173,SULLIVAN STREET
1005250027,-74.0006819,40.7276772,112,WEST HOUSTON STREET
1005260011,-74.0021756,40.7289069,260,AVENUE OF THE AMER
1005260014,-74.0020963,40.7290002,264,AVENUE OF THE AMER
1005260016,-74.0020169,40.7290908,270,AVENUE OF THE AMER
1005260026,-74.0017102,40.7289398,83,MAC DOUGAL STREET
1005260028,-74.0017896,40.7288492,79,MAC DOUGAL STREET
1005270049,-74.0029225,40.7287696,174,WEST HOUSTON STREET
1005270053,-74.0037163,40.7297165,54,CARMINE STREET
1005270056,-74.00359,40.7297577,52,CARMINE STREET
1005270069,-74.0027133,40.7300459,26,CARMINE STREET
1005270086,-74.0030596,40.7297083,17,DOWNING STREET
1005270093,-74.0035503,40.7295381,31,DOWNING STREET
1005280063,-74.0046832,40.7294393,76,CARMINE STREET
1005280065,-74.0045173,40.7294942,72,CARMINE STREET
1005300038,-73.9922972,40.7260576,334,BOWERY
1005370006,-73.998932,40.72897,218,THOMPSON STREET
1005390009,-73.9994913,40.7295354,225,SULLIVAN STREET
1005390014,-73.9993181,40.7298621,90,WEST 3 STREET
1005400002,-74.0006927,40.7293872,106,MAC DOUGAL STREET
1005400006,-74.0004943,40.7296178,114,MAC DOUGAL STREET
1005400023,-73.9996139,40.7299444,100,WEST 3 STREET
1005400033,-74.0002814,40.7293488,212,SULLIVAN STREET
1005400035,-74.0003788,40.7292335,208,SULLIVAN STREET
1005430021,-74.0003825,40.730315,116,WEST 3 STREET
1005440065,-73.9917955,40.7275095,2,COOPER SQUARE
1005450037,-73.9924051,40.7294034,434,LAFAYETTE STREET
1005510016,-73.9982933,40.7323488,27,WASHINGTON SQUARE N
1005520036,-74.0004113,40.7316928,149,WEST 4 STREET
1005530011,-73.9992098,40.7331887,58,WEST 8 STREET
1005530017,-73.9988273,40.7329774,48,WEST 8 STREET
1005530041,-73.9994371,40.7329142,123,WAVERLY PLACE
1005570011,-73.9909109,40.7325461,810,BROADWAY
1005570039,-73.9906296,40.7316815,80,4 AVENUE
1005680034,-73.994768,40.7333697,3,EAST 10 STREET
1005720001,-73.9992314,40.7335894,402,AVENUE OF THE AMER
1005720008,-73.99895,40.7339682,416,AVENUE OF THE AMER
1005720010,-73.9989139,40.7337212,64,WEST 9 STREET
1005720043,-73.9965325,40.7325546,12,5 AVENUE
1005720059,-73.9978603,40.7331256,31,WEST 8 STREET
1005720069,-73.9986072,40.7334385,51,WEST 8 STREET
1005720070,-73.998683,40.7334714,53,WEST 8 STREET
1005720072,-73.9988417,40.7335373,57,WEST 8 STREET
1005730008,-73.9984015,40.7344211,68,WEST 10 STREET
1005740015,-73.9973371,40.7347587,56,WEST 11 STREET
1005750011,-73.9976979,40.7357194,472,AVENUE OF THE AMER
1005750074,-73.9968174,40.7350249,49,WEST 11 STREET
1005750075,-73.9968896,40.7350551,51,WEST 11 STREET
1005820026,-74.0045029,40.72998,15,7 AVENUE SOUTH
1005820042,-74.0046761,40.7298345,65,CARMINE STREET
1005830024,-74.0051416,40.7306442,40,MORTON STREET
1005830039,-74.0049251,40.7304439,26,7 AVENUE SOUTH
1005840039,-74.0051019,40.7310614,33,MORTON STREET
1005850001,-74.0060942,40.7318848,464,HUDSON STREET
1005860045,-74.0041421,40.7308281,29,7 AVENUE SOUTH
1005860056,-74.0036731,40.7311081,14,MORTON STREET
1005870001,-74.004521,40.7311575,60,BEDFORD STREET
1005870028,-74.0035252,40.7315336,5,MORTON STREET
1005880009,-74.0049577,40.7323844,26,GROVE STREET
1005880039,-74.0047989,40.7321346,52,BARROW STREET
1005880051,-74.0050335,40.7330843,106,CHRISTOPHER STREET
1005880076,-74.0050407,40.7327961,27,GROVE STREET
1005880077,-74.0051273,40.7327687,25,GROVE STREET
1005890011,-74.002504,40.7310862,32,CORNELIA STREET
1005890047,-74.0023922,40.7305949,13,CARMINE STREET
1005900032,-74.0014108,40.7318383,162,WEST 4 STREET
1005900045,-74.0024932,40.7315007,29,CORNELIA STREET
1005900047,-74.0025979,40.7314622,31,CORNELIA STREET
1005910040,-74.0038031,40.7331502,317,BLEECKER STREET
1005920040,-74.0022299,40.7333177,80,GROVE STREET
1005920080,-74.0014974,40.7330515,125,WEST WASHINGTON PLCE
1005930002,-74.000451,40.7333287,139,WAVERLY PLACE
1005940035,-74.0085109,40.7257391,308,SPRING STREET
1006020010,-74.0092512,40.7308169,600,WASHINGTON STREET
1006060019,-74.0003139,40.7357084,48,GREENWICH AVENUE
1006080009,-73.9999639,40.7376105,37,7 AVENUE
1006080024,-73.9988056,40.7370341,128,WEST 13 STREET
1006090014,-73.9991881,40.7380305,148,WEST 14 STREET
1006100044,-74.0010392,40.7343333,148,WEST 10 STREET
1006100045,-74.0009454,40.734347,146,WEST 10 STREET
1006100046,-74.0008588,40.7343607,144,WEST 10 STREET
1006110001,-74.002782,40.7343772,233,WEST 4 STREET
1006110027,-74.0016634,40.7346736,190,WAVERLY PLACE
1006120007,-74.0029877,40.73539,48,PERRY STREET
1006120010,-74.0027207,40.7354311,42,PERRY STREET
1006120029,-74.0021289,40.7352884,152,7 AVENUE SOUTH
1006120033,-74.0024825,40.7351896,29,CHARLES STREET
1006140009,-74.0032512,40.7367129,46,BANK STREET
1006150052,-74.003244,40.7371054,33,BANK STREET
1006150068,-74.0029193,40.7379755,16,JANE STREET
1006160029,-74.0025873,40.7382802,5,JANE STREET
1006170045,-74.0014759,40.7381896,220,WEST 13 STREET
1006180028,-74.0005305,40.7385986,204,WEST 14 STREET
1006180042,-74.0005918,40.738294,205,WEST 13 STREET
1006180044,-74.0007542,40.7383626,209,WEST 13 STREET
1006180058,-74.0016599,40.7387413,237,WEST 13 STREET
1006190013,-74.0057768,40.7336222,244,WEST 10 STREET
1006190014,-74.0056902,40.733636,242,WEST 10 STREET
1006190081,-74.0038609,40.7336525,85,CHRISTOPHER STREET
1006190083,-74.0040377,40.7336196,89,CHRISTOPHER STREET
1006190084,-74.0041243,40.7336058,91,CHRISTOPHER STREET
1006200001,-74.0059573,40.7339351,520,HUDSON STREET
1006200012,-74.0056867,40.7343222,108,CHARLES STREET
1006200013,-74.0056001,40.7343359,106,CHARLES STREET
1006200038,-74.0057083,40.7339928,239,WEST 10 STREET
1006200059,-74.0036264,40.7346297,76,CHARLES STREET
1006200074,-74.0036516,40.7343497,195,WEST 10 STREET
1006200076,-74.0038248,40.7343222,199,WEST 10 STREET
1006210008,-74.0058058,40.735055,550,HUDSON STREET
1006220001,-74.0057517,40.7353377,552,HUDSON STREET
1006220059,-74.0039187,40.7356534,63,PERRY STREET
1006230038,-74.0038322,40.7367047,296,WEST 4 STREET
1006240021,-74.0060586,40.7370202,597,HUDSON STREET
1006250012,-74.0059468,40.7378958,615 1/2,HUDSON STREET
1006260032,-74.0048535,40.7385683,40,HORATIO STREET
1006260035,-74.0046298,40.7385683,34,HORATIO STREET
1006260041,-74.0040813,40.7385656,334,WEST 4 STREET
1006260043,-74.0040885,40.7384723,45,8 AVENUE
1006290029,-74.0033271,40.739798,304,WEST 14 STREET
1006310017,-74.0074187,40.7341546,716,GREENWICH STREET
1006320048,-74.0064156,40.7349863,549,HUDSON STREET
1006320057,-74.0066321,40.734528,117,CHARLES STREET
1006330008,-74.0078626,40.7353678,338,WEST 11 STREET
1006330027,-74.0074873,40.7351345,129,PERRY STREET
1006330053,-74.0061811,40.7355545,561,HUDSON STREET
1006340016,-74.0073142,40.7361363,110,BANK STREET
1006340032,-74.0069859,40.7359278,752,GREENWICH STREET
1006340062,-74.0061848,40.7362462,579,HUDSON STREET
1006400021,-74.0084655,40.7372342,756,WASHINGTON STREET
1006410063,-74.0071629,40.7377365,345,WEST 12 STREET
1006940039,-74.0046881,40.7475409,500,WEST 23 STREET
1006950015,-74.0052765,40.7486113,527,WEST 23 STREET
1006990009,-74.004082,40.7511338,537,WEST 27 STREET
1006990031,-74.00253,40.7504998,299,10 AVENUE
1006990032,-74.0024867,40.7505602,301,10 AVENUE
1006990033,-74.0023785,40.7507084,303,10 AVENUE
1007000009,-74.0036093,40.7518475,539,WEST 28 STREET
1007000040,-74.002281,40.7515538,508,WEST 29 STREET
1007010035,-74.0016169,40.7516499,501,WEST 29 STREET
1007010062,-74.0032989,40.7528027,312,11 AVENUE
1007090031,-73.9981664,40.7570598,505,WEST 37 STREET
1007190029,-74.0031398,40.7458337,421,WEST 21 STREET
1007220026,-74.0014977,40.7476782,415,WEST 24 STREET
1007220031,-74.0012199,40.7475602,409,WEST 24 STREET
1007310065,-73.9979896,40.7537935,440,WEST 34 STREET
1007320007,-73.9983649,40.7545538,455,WEST 34 STREET
1007320072,-73.9985129,40.7549024,442,10 AVENUE
1007320073,-73.9985598,40.754842,440,10 AVENUE
1007330065,-73.9977549,40.7554349,452,WEST 36 STREET
1007340005,-73.9976502,40.7558713,453,WEST 36 STREET
1007340006,-73.9975636,40.7558356,451,WEST 36 STREET
1007340013,-73.9970114,40.755605,437,WEST 36 STREET
1007340037,-73.9954882,40.7551933,400,WEST 37 STREET
1007350006,-73.9970871,40.7566233,453,WEST 37 STREET
1007350017,-73.996358,40.7561759,431,WEST 37 STREET
1007350058,-73.9962281,40.7563818,434,WEST 38 STREET
1007360040,-73.9947518,40.7565821,408,WEST 39 STREET
1007380048,-74.0028725,40.7405501,312,WEST 15 STREET
1007380057,-74.003486,40.740841,330,WEST 15 STREET
1007400010,-74.0033597,40.7420707,347,WEST 16 STREET
1007400011,-74.0032803,40.7420377,345,WEST 16 STREET
1007400051,-74.0028004,40.7421366,336,WEST 17 STREET
1007410001,-74.0035943,40.742831,108,9 AVENUE
1007410039,-74.0012703,40.7422793,306,WEST 18 STREET
1007410061,-74.0029267,40.7429545,352,WEST 18 STREET
1007410062,-74.0030025,40.7429874,354,WEST 18 STREET
1007420058,-74.0019487,40.7433031,336,WEST 19 STREET
1007420072,-74.0029556,40.7438109,144,9 AVENUE
1007430020,-74.0015698,40.743616,335,WEST 19 STREET
1007430052,-74.000729,40.7435584,310,WEST 20 STREET
1007440036,-74.0000505,40.7436599,197,8 AVENUE
1007440039,-73.9999928,40.7437917,203,8 AVENUE
1007440044,-74.0000686,40.744047,304,WEST 21 STREET
1007440046,-74.0002274,40.7441128,308,WEST 21 STREET
1007440046,-74.0002274,40.7441128,308,WEST 21 STREET
1007450013,-74.0012162,40.7450131,343,WEST 21 STREET
1007450014,-74.0011007,40.7449637,337,WEST 21 STREET
1007450020,-74.0006604,40.7447771,327,WEST 21 STREET
1007450023,-74.0004295,40.744681,321,WEST 21 STREET
1007450024,-74.0003537,40.7446481,319,WEST 21 STREET
1007450025,-74.0002743,40.7446151,317,WEST 21 STREET
1007450026,-74.0001552,40.7445657,313,WEST 21 STREET
1007450028,-74.0000361,40.7445163,311,WEST 21 STREET
1007450031,-73.9997943,40.7444147,303,WEST 21 STREET
1007450032,-73.9996608,40.7442446,303,WEST 21 STREET
1007460075,-74.0010791,40.7461275,362,WEST 23 STREET
1007530010,-73.9977659,40.7501458,351,WEST 29 STREET
1007530012,-73.9976288,40.7500881,347,WEST 29 STREET
1007530018,-73.9972137,40.7499124,335,WEST 29 STREET
1007530026,-73.9966218,40.7496654,317,WEST 29 STREET
1007530069,-73.997405,40.7503104,350,WEST 30 STREET
1007530077,-73.9978525,40.7504998,366,WEST 30 STREET
1007540001,-73.997719,40.7508868,363,WEST 30 STREET
1007540021,-73.9965568,40.7504284,327,WEST 30 STREET
1007590007,-73.9951743,40.7540268,367,WEST 35 STREET
1007590024,-73.9940698,40.7535574,329,WEST 35 STREET
1007600004,-73.9948638,40.7548227,474,9 AVENUE
