bbl,isn_dob_bis_extract,dob_violation_number,ecb_violation_status,issue_date,violation_type,elig_flag,qual_flag,swl_flag
3050830108,NA,NA,NA,NA,NA,T,F,F
3050830110,NA,NA,NA,NA,NA,T,F,F
3050840001,NA,NA,NA,NA,NA,T,F,F
3050840010,NA,NA,NA,NA,NA,T,F,F
3050840015,NA,NA,NA,NA,NA,T,F,F
3050840024,1161007,042016C317MH02,RESOLVE,2016-04-20T00:00:00Z,Construction,T,F,F
3050840024,1376873,022718PL17AF04,RESOLVE,2018-02-27T00:00:00Z,Construction,T,F,F
3050840029,1474595,121619CE17VB01,RESOLVE,2019-12-16T00:00:00Z,Construction,T,F,F
3050840042,NA,NA,NA,NA,NA,T,F,F
3050840049,NA,NA,NA,NA,NA,T,F,F
3050840061,935113,040216CSSUMM01,RESOLVE,2016-04-02T00:00:00Z,Construction,T,F,F
3050840061,1271493,051716E2547C07,ACTIVE,2016-05-17T00:00:00Z,Construction,T,F,F
3050840061,1119662,111616CSPOAM02,RESOLVE,2016-11-16T00:00:00Z,Construction,T,F,F
3050840061,1117038,110916CSPOSC02,RESOLVE,2016-11-09T00:00:00Z,Construction,T,F,F
3050840080,1341268,081518CSPOBA06,RESOLVE,2018-08-15T00:00:00Z,Construction,T,F,F
3050840097,1531921,05032020CRTWW03,RESOLVE,2020-05-03T00:00:00Z,Construction,T,F,F
3050850001,NA,NA,NA,NA,NA,T,F,F
3050850014,NA,NA,NA,NA,NA,T,F,F
3050850027,1603434,09252020C17VL01,RESOLVE,2020-09-25T00:00:00Z,Construction,T,F,F
3050850041,NA,NA,NA,NA,NA,T,F,F
3050850045,NA,NA,NA,NA,NA,T,F,F
3050850075,1456745,052416CSTFVZ01,RESOLVE,2016-05-24T00:00:00Z,Construction,T,F,F
3050850075,566940,02082019C17HP01,RESOLVE,2019-02-08T00:00:00Z,Construction,T,F,F
3050850083,NA,NA,NA,NA,NA,T,F,F
3050850090,NA,NA,NA,NA,NA,T,F,F
3050850096,NA,NA,NA,NA,NA,T,F,F
3050860022,NA,NA,NA,NA,NA,T,T,T
3050860027,NA,NA,NA,NA,NA,T,F,F
3050860030,NA,NA,NA,NA,NA,T,F,F
3050860032,1445660,10292019C14VB01,RESOLVE,2019-10-29T00:00:00Z,Construction,T,F,F
3050860034,NA,NA,NA,NA,NA,T,F,F
3050860037,NA,NA,NA,NA,NA,T,F,F
3050860041,NA,NA,NA,NA,NA,T,F,F
3050860050,NA,NA,NA,NA,NA,T,T,T
3050860053,NA,NA,NA,NA,NA,T,F,F
3050870017,NA,NA,NA,NA,NA,T,F,F
3050870032,NA,NA,NA,NA,NA,T,F,F
3050870042,NA,NA,NA,NA,NA,T,F,F
3050870045,NA,NA,NA,NA,NA,T,F,F
3050880001,NA,NA,NA,NA,NA,T,F,F
3050880006,NA,NA,NA,NA,NA,T,F,F
3050880012,NA,NA,NA,NA,NA,T,F,F
3050880016,NA,NA,NA,NA,NA,T,F,F
3050880027,NA,NA,NA,NA,NA,T,F,F
3050880033,NA,NA,NA,NA,NA,T,F,F
3050880055,NA,NA,NA,NA,NA,T,F,F
3050880057,NA,NA,NA,NA,NA,T,F,F
3050880075,NA,NA,NA,NA,NA,T,F,F
3050890015,NA,NA,NA,NA,NA,T,F,F
3050900014,NA,NA,NA,NA,NA,T,F,F
3050900017,NA,NA,NA,NA,NA,T,F,F
3050900023,1095752,021517CSPOFP02,RESOLVE,2017-02-15T00:00:00Z,Construction,T,F,F
3050900023,1382538,41817C17VB01,RESOLVE,2017-04-18T00:00:00Z,Construction,T,F,F
3050900073,NA,NA,NA,NA,NA,T,F,F
3050970060,NA,NA,NA,NA,NA,T,F,F
3050970091,NA,NA,NA,NA,NA,T,F,F
3050970095,NA,NA,NA,NA,NA,T,F,F
3050970104,NA,NA,NA,NA,NA,T,F,F
3050990021,NA,NA,NA,NA,NA,T,F,F
3050990025,1230619,121516C14MC01,RESOLVE,2016-12-15T00:00:00Z,Construction,T,F,F
3050990025,1003782,111516CSPOBA01,RESOLVE,2016-11-15T00:00:00Z,Construction,T,F,F
3050990025,982672,09242019CSPOJR06,RESOLVE,2019-09-24T00:00:00Z,Construction,T,F,F
3050990034,NA,NA,NA,NA,NA,T,F,F
3050990035,NA,NA,NA,NA,NA,T,F,F
3050990040,NA,NA,NA,NA,NA,T,F,F
3050990047,NA,NA,NA,NA,NA,T,F,F
3050990052,NA,NA,NA,NA,NA,T,F,F
3050990074,1263726,0222217CSPOVZ01,ACTIVE,2017-02-22T00:00:00Z,Construction,T,F,F
3050990101,NA,NA,NA,NA,NA,T,F,F
3050990106,1382140,122719CSPODG08,ACTIVE,2019-12-27T00:00:00Z,Construction,T,F,F
3050990116,1373893,082719CERFC01,RESOLVE,2019-08-27T00:00:00Z,Construction,T,F,F
3050990123,NA,NA,NA,NA,NA,T,F,F
3050990128,NA,NA,NA,NA,NA,T,F,F
3050990134,NA,NA,NA,NA,NA,T,F,F
3050990139,NA,NA,NA,NA,NA,T,F,F
3050990200,NA,NA,NA,NA,NA,T,F,F
3051000051,NA,NA,NA,NA,NA,T,F,F
3051000056,NA,NA,NA,NA,NA,T,F,F
3051000064,NA,NA,NA,NA,NA,T,F,F
3051000068,1207171,121316PL14DB04,RESOLVE,2016-12-13T00:00:00Z,Construction,T,F,F
3051000074,NA,NA,NA,NA,NA,T,F,F
3051000091,NA,NA,NA,NA,NA,T,F,F
3051010014,NA,NA,NA,NA,NA,T,F,F
3051010017,NA,NA,NA,NA,NA,T,F,F
3051010033,NA,NA,NA,NA,NA,T,F,F
3051010041,NA,NA,NA,NA,NA,T,T,F
3051010044,NA,NA,NA,NA,NA,T,F,F
3051010052,1351673,07302018PL14AF01,ACTIVE,2018-05-29T00:00:00Z,Construction,T,F,F
3051010061,1508816,051418E2547C04,RESOLVE,2018-05-14T00:00:00Z,Construction,T,F,F
3051010061,1375625,113018E2607C01,RESOLVE,2018-11-30T00:00:00Z,Construction,T,F,F
3051010063,NA,NA,NA,NA,NA,T,F,F
3051010067,NA,NA,NA,NA,NA,T,F,F
3051010090,NA,NA,NA,NA,NA,T,F,F
3051020063,1228254,04162018C14MS01,ACTIVE,2018-02-07T00:00:00Z,Construction,T,F,F
3051040092,NA,NA,NA,NA,NA,T,F,F
3051050017,NA,NA,NA,NA,NA,T,F,F
3051050024,NA,NA,NA,NA,NA,T,F,F
3051050043,NA,NA,NA,NA,NA,T,F,F
3051070003,NA,NA,NA,NA,NA,T,F,F
3051080024,NA,NA,NA,NA,NA,T,F,F
3051080039,NA,NA,NA,NA,NA,T,F,F
3051100068,909538,022218BS17BG01,RESOLVE,2018-02-22T00:00:00Z,Construction,T,F,F
3051100068,967814,041416BS17WR02,RESOLVE,2016-04-14T00:00:00Z,Construction,T,F,F
3051120029,NA,NA,NA,NA,NA,T,F,F
3051130001,1351528,072919C14AF01,RESOLVE,2019-07-29T00:00:00Z,Construction,T,F,F
3051130024,NA,NA,NA,NA,NA,T,F,F
3051190040,NA,NA,NA,NA,NA,T,F,F
3051200008,NA,NA,NA,NA,NA,T,F,F
3051200012,NA,NA,NA,NA,NA,T,F,F
3051200018,NA,NA,NA,NA,NA,T,F,F
3051200021,NA,NA,NA,NA,NA,T,F,F
3051200026,1223484,122816SSUCPR02,RESOLVE,2016-12-28T00:00:00Z,Construction,T,F,F
3051200026,279248,061517CSSUPR01,RESOLVE,2017-06-15T00:00:00Z,Construction,T,F,F
3051200037,NA,NA,NA,NA,NA,T,F,F
3051200049,NA,NA,NA,NA,NA,T,F,F
3051200051,NA,NA,NA,NA,NA,T,F,F
3051200054,NA,NA,NA,NA,NA,T,F,F
3051210001,NA,NA,NA,NA,NA,T,F,F
3051210007,1443475,,RESOLVE,2019-08-20T00:00:00Z,Construction,T,F,F
3051210007,1443484,,RESOLVE,2019-08-20T00:00:00Z,Construction,T,F,F
3051210007,1443873,,RESOLVE,2019-11-13T00:00:00Z,Construction,T,F,F
3051210012,NA,NA,NA,NA,NA,T,F,F
3051210018,NA,NA,NA,NA,NA,T,F,F
3051210026,NA,NA,NA,NA,NA,T,F,F
3051210034,NA,NA,NA,NA,NA,T,F,F
3051210050,NA,NA,NA,NA,NA,T,F,F
3051210052,NA,NA,NA,NA,NA,T,F,F
3051210054,NA,NA,NA,NA,NA,T,T,F
3051210060,NA,NA,NA,NA,NA,T,F,F
3051220001,1172080,073118CSPOBA05,ACTIVE,2018-07-31T00:00:00Z,Construction,T,F,F
3051220001,1455075,,RESOLVE,2019-07-30T00:00:00Z,Construction,T,F,F
3051220001,617495,,ACTIVE,2019-08-08T00:00:00Z,Construction,T,F,F
3051220012,535373,103117CERRJ01,RESOLVE,2017-10-31T00:00:00Z,Construction,T,F,F
3051220018,NA,NA,NA,NA,NA,T,F,F
3051220025,NA,NA,NA,NA,NA,T,F,F
3051220028,1110862,102116PLSPOGS04,ACTIVE,2016-10-21T00:00:00Z,Construction,T,F,F
3051220028,1281453,102116CSPOBA04,RESOLVE,2016-10-21T00:00:00Z,Construction,T,F,F
3051220032,NA,NA,NA,NA,NA,T,F,F
3051220035,NA,NA,NA,NA,NA,T,F,F
3051220037,NA,NA,NA,NA,NA,T,T,T
3051220041,NA,NA,NA,NA,NA,T,F,F
3051220044,NA,NA,NA,NA,NA,T,T,F
3051220050,NA,NA,NA,NA,NA,T,F,F
3051220062,1548945,,ACTIVE,2020-06-04T00:00:00Z,Construction,T,F,F
3051220066,1547159,122119C14GB1,RESOLVE,2019-12-21T00:00:00Z,Construction,T,T,F
3051230001,NA,NA,NA,NA,NA,T,F,F
3051230005,803735,043018CSPOVZ02,RESOLVE,2018-03-06T00:00:00Z,Construction,T,F,F
3051230005,631705,072517C14RF02,RESOLVE,2017-07-25T00:00:00Z,Construction,T,F,F
3051230016,NA,NA,NA,NA,NA,T,F,F
3051230019,NA,NA,NA,NA,NA,T,F,F
3051230022,NA,NA,NA,NA,NA,T,F,F
3051230025,NA,NA,NA,NA,NA,T,F,F
3051230031,NA,NA,NA,NA,NA,T,F,F
3051230038,NA,NA,NA,NA,NA,T,F,F
3051230051,1178500,022317CN14RA02,RESOLVE,2017-02-23T00:00:00Z,Construction,T,F,F
3051230062,NA,NA,NA,NA,NA,T,F,F
3051230068,NA,NA,NA,NA,NA,T,F,F
3051240001,NA,NA,NA,NA,NA,T,F,F
3051240005,NA,NA,NA,NA,NA,T,F,F
3051240007,NA,NA,NA,NA,NA,T,F,F
3051240012,NA,NA,NA,NA,NA,T,T,F
3051240018,1216437,05122017PL14AF08,ACTIVE,2017-05-12T00:00:00Z,Construction,T,F,F
3051240026,NA,NA,NA,NA,NA,T,F,F
3051240033,NA,NA,NA,NA,NA,T,F,F
3051240035,NA,NA,NA,NA,NA,T,F,F
3051240040,NA,NA,NA,NA,NA,T,F,F
3051240045,NA,NA,NA,NA,NA,T,F,F
3051240051,1592079,11252019C14AD01,RESOLVE,2019-11-25T00:00:00Z,Construction,T,F,F
3051250006,NA,NA,NA,NA,NA,T,F,F
3051250074,NA,NA,NA,NA,NA,T,F,F
3051250077,NA,NA,NA,NA,NA,T,F,F
3051250084,NA,NA,NA,NA,NA,T,F,F
3051270005,NA,NA,NA,NA,NA,T,F,F
3051280051,NA,NA,NA,NA,NA,T,F,F
3051300019,NA,NA,NA,NA,NA,T,F,F
3051350044,NA,NA,NA,NA,NA,T,F,F
3051360039,NA,NA,NA,NA,NA,T,F,F
3051360059,NA,NA,NA,NA,NA,T,F,F
3051380035,NA,NA,NA,NA,NA,T,F,F
3051390032,NA,NA,NA,NA,NA,T,T,F
3051390035,NA,NA,NA,NA,NA,T,F,F
3051400037,NA,NA,NA,NA,NA,T,F,F
3051410032,NA,NA,NA,NA,NA,T,F,F
3051460074,NA,NA,NA,NA,NA,T,F,F
3051470003,NA,NA,NA,NA,NA,T,F,F
3051470007,NA,NA,NA,NA,NA,T,F,F
3051470038,NA,NA,NA,NA,NA,T,F,F
3051470065,NA,NA,NA,NA,NA,T,T,F
3051490003,NA,NA,NA,NA,NA,T,F,F
3051490008,NA,NA,NA,NA,NA,T,F,F
3051500001,NA,NA,NA,NA,NA,T,F,F
3051500006,NA,NA,NA,NA,NA,T,F,F
3051500013,NA,NA,NA,NA,NA,T,F,F
3051500018,NA,NA,NA,NA,NA,T,F,F
3051500021,NA,NA,NA,NA,NA,T,F,F
3051510001,NA,NA,NA,NA,NA,T,F,F
3051510011,NA,NA,NA,NA,NA,T,F,F
3051510012,NA,NA,NA,NA,NA,T,F,F
3051510021,1346579,07232018CNESC04,RESOLVE,2018-05-24T00:00:00Z,Construction,T,F,F
3051510028,1500936,02192020CSPOJR01,RESOLVE,2020-02-19T00:00:00Z,Construction,T,F,F
3051510033,1426849,060419CSPODB01,RESOLVE,2019-06-04T00:00:00Z,Construction,T,F,F
3051510033,630115,061119CSPODG01,RESOLVE,2019-06-11T00:00:00Z,Construction,T,F,F
3051520001,NA,NA,NA,NA,NA,T,F,F
3051520025,NA,NA,NA,NA,NA,T,F,F
3051520028,NA,NA,NA,NA,NA,T,F,F
3051530031,NA,NA,NA,NA,NA,T,F,F
3051540024,NA,NA,NA,NA,NA,T,F,F
3051540047,NA,NA,NA,NA,NA,T,F,F
3051540059,NA,NA,NA,NA,NA,T,F,F
3051550017,NA,NA,NA,NA,NA,T,F,F
3051550050,NA,NA,NA,NA,NA,T,F,F
3051560021,NA,NA,NA,NA,NA,T,F,F
3051560066,NA,NA,NA,NA,NA,T,F,F
3051570017,NA,NA,NA,NA,NA,T,F,F
3051570021,NA,NA,NA,NA,NA,T,F,F
3051580034,1400434,02262020CSPODB04,RESOLVE,2020-02-26T00:00:00Z,Construction,T,F,F
3051590023,1239798,042016E2687C01,ACTIVE,2016-04-20T00:00:00Z,Construction,T,F,F
3051590023,898417,033016C14KB02,RESOLVE,2016-03-30T00:00:00Z,Construction,T,F,F
3051590027,NA,NA,NA,NA,NA,T,F,F
3051590030,NA,NA,NA,NA,NA,T,F,F
3051590047,1364996,090718C14RH01,RESOLVE,2018-09-07T00:00:00Z,Construction,T,F,F
3051590053,1292597,011818C14RF01,RESOLVE,2018-01-18T00:00:00Z,Construction,T,F,F
3051590059,NA,NA,NA,NA,NA,T,F,F
3051600001,1237825,091617CNEDG01,RESOLVE,2017-09-16T00:00:00Z,Construction,T,T,F
3051600021,NA,NA,NA,NA,NA,T,F,F
3051600036,NA,NA,NA,NA,NA,T,F,F
3051600043,1250642,11082019CSPOJR01,RESOLVE,2019-11-08T00:00:00Z,Construction,T,F,F
3051600048,NA,NA,NA,NA,NA,T,T,F
3051600058,NA,NA,NA,NA,NA,T,F,F
3051610001,NA,NA,NA,NA,NA,T,F,F
3051610006,NA,NA,NA,NA,NA,T,F,F
3051610014,1252235,051517E2547C03,ACTIVE,2017-05-15T00:00:00Z,Construction,T,F,F
3051610014,1241935,030317E2767E04,ACTIVE,2017-03-03T00:00:00Z,Construction,T,F,F
3051610022,NA,NA,NA,NA,NA,T,F,F
3051610030,NA,NA,NA,NA,NA,T,F,F
3051610033,1313906,051517CERGS01,RESOLVE,2017-05-05T00:00:00Z,Construction,T,F,F
3051610033,1394836,,RESOLVE,2019-06-20T00:00:00Z,Construction,T,F,F
3051620001,NA,NA,NA,NA,NA,T,F,F
3051620016,NA,NA,NA,NA,NA,T,F,F
3051620020,NA,NA,NA,NA,NA,T,F,F
3051620022,NA,NA,NA,NA,NA,T,T,F
3051620026,NA,NA,NA,NA,NA,T,F,F
3051620034,NA,NA,NA,NA,NA,T,F,F
3051620038,NA,NA,NA,NA,NA,T,F,F
3051620052,NA,NA,NA,NA,NA,T,T,F
3051620056,NA,NA,NA,NA,NA,T,F,F
3051620059,NA,NA,NA,NA,NA,T,F,F
3051620062,NA,NA,NA,NA,NA,T,F,F
3051620068,NA,NA,NA,NA,NA,T,F,F
3051630019,NA,NA,NA,NA,NA,T,F,F
3051630027,1261455,080317PL14AF02,RESOLVE,2017-08-03T00:00:00Z,Construction,T,F,F
3051630033,NA,NA,NA,NA,NA,T,T,F
3051630041,NA,NA,NA,NA,NA,T,F,F
3051630048,NA,NA,NA,NA,NA,T,F,F
3051630057,1299913,12042017CERLP01,RESOLVE,2017-10-14T00:00:00Z,Construction,T,F,F
3051630060,NA,NA,NA,NA,NA,T,F,F
3051640037,NA,NA,NA,NA,NA,T,F,F
3051650015,NA,NA,NA,NA,NA,T,F,F
3051650030,405262,091416CERDL01,RESOLVE,2016-09-14T00:00:00Z,Construction,T,F,F
3051650030,1368602,121318CERKC08,RESOLVE,2018-12-13T00:00:00Z,Construction,T,F,F
3051650030,1224345,022417PL14AF02,RESOLVE,2017-02-24T00:00:00Z,Construction,T,F,F
3051650082,NA,NA,NA,NA,NA,T,F,F
3051660011,NA,NA,NA,NA,NA,T,F,F
3051660020,NA,NA,NA,NA,NA,T,F,F
3051660032,NA,NA,NA,NA,NA,T,F,F
3051670049,NA,NA,NA,NA,NA,T,F,F
3051670052,NA,NA,NA,NA,NA,T,F,F
3051680007,1600399,110819C17VB01,RESOLVE,2019-11-08T00:00:00Z,Construction,T,T,F
3051690017,NA,NA,NA,NA,NA,T,F,F
3051690022,NA,NA,NA,NA,NA,T,F,F
3051690045,NA,NA,NA,NA,NA,T,T,F
3051690059,NA,NA,NA,NA,NA,T,F,F
3051700010,NA,NA,NA,NA,NA,T,F,F
3051710001,NA,NA,NA,NA,NA,T,F,F
3051710027,NA,NA,NA,NA,NA,T,F,F
3051710032,NA,NA,NA,NA,NA,T,F,F
3051710042,NA,NA,NA,NA,NA,T,F,F
3051710046,NA,NA,NA,NA,NA,T,F,F
3051720023,1353641,110518C17VB02,RESOLVE,2018-11-05T00:00:00Z,Construction,T,F,F
3051720023,1434515,111519E2559C01,RESOLVE,2019-11-15T00:00:00Z,Construction,T,F,F
3051720023,1509162,05092019CSPODG02,ACTIVE,2019-05-09T00:00:00Z,Construction,T,F,F
3051730026,NA,NA,NA,NA,NA,T,F,F
3051730035,1146516,,ACTIVE,2019-12-13T00:00:00Z,Construction,T,F,F
3051730035,1146317,,ACTIVE,2019-12-16T00:00:00Z,Construction,T,F,F
3051730045,NA,NA,NA,NA,NA,T,F,F
3051730058,NA,NA,NA,NA,NA,T,F,F
3051740001,NA,NA,NA,NA,NA,T,F,F
3051740008,NA,NA,NA,NA,NA,T,F,F
3051840006,NA,NA,NA,NA,NA,T,F,F
3051840025,NA,NA,NA,NA,NA,T,F,F
3051840031,NA,NA,NA,NA,NA,T,F,F
3051840041,NA,NA,NA,NA,NA,T,F,F
3051850001,NA,NA,NA,NA,NA,T,F,F
3051850016,NA,NA,NA,NA,NA,T,F,F
3051850025,NA,NA,NA,NA,NA,T,F,F
3051850027,NA,NA,NA,NA,NA,T,F,F
3051850030,NA,NA,NA,NA,NA,T,F,F
3051850033,NA,NA,NA,NA,NA,T,F,F
3051850059,NA,NA,NA,NA,NA,T,F,F
3051850064,NA,NA,NA,NA,NA,T,F,F
3051850073,1570738,070816PL14IV01,RESOLVE,2016-07-08T00:00:00Z,Construction,T,F,F
3051850073,1404503,010219CSPODB09,ACTIVE,2019-01-02T00:00:00Z,Construction,T,F,F
3051860047,NA,NA,NA,NA,NA,T,F,F
3051860051,NA,NA,NA,NA,NA,T,F,F
3051860054,NA,NA,NA,NA,NA,T,F,F
3051870027,NA,NA,NA,NA,NA,T,F,F
3051880022,NA,NA,NA,NA,NA,T,T,F
3051890012,1196652,112216C14AU01,RESOLVE,2016-11-22T00:00:00Z,Construction,T,F,F
3051890018,NA,NA,NA,NA,NA,T,F,F
3051890022,NA,NA,NA,NA,NA,T,F,F
3051890039,NA,NA,NA,NA,NA,T,F,F
3051890042,1344315,051118CERMR01,RESOLVE,2018-05-11T00:00:00Z,Construction,T,F,F
3051900001,NA,NA,NA,NA,NA,T,F,F
3051900003,NA,NA,NA,NA,NA,T,F,F
3051900009,1098115,120716PL17DB01,RESOLVE,2016-12-08T00:00:00Z,Construction,T,F,F
3051900009,858017,120716COBMMN01,RESOLVE,2016-12-07T00:00:00Z,Construction,T,F,F
3051900009,1092369,120716COBMMN02,RESOLVE,2016-12-07T00:00:00Z,Construction,T,F,F
3051900061,799673,053117C17RH01,RESOLVE,2017-05-31T00:00:00Z,Construction,T,F,F
3051900075,NA,NA,NA,NA,NA,T,F,F
3051930058,NA,NA,NA,NA,NA,T,F,F
3051940001,838441,03212018C17HS08,RESOLVE,2018-03-21T00:00:00Z,Construction,T,T,T
3051940025,NA,NA,NA,NA,NA,T,T,F
3051970001,NA,NA,NA,NA,NA,T,F,F
3051990030,NA,NA,NA,NA,NA,T,F,F
3051990032,NA,NA,NA,NA,NA,T,F,F
3051990035,NA,NA,NA,NA,NA,T,F,F
3052020029,NA,NA,NA,NA,NA,T,F,F
3052060007,NA,NA,NA,NA,NA,T,F,F
3052060010,NA,NA,NA,NA,NA,T,F,F
3052060017,NA,NA,NA,NA,NA,T,F,F
3052060025,NA,NA,NA,NA,NA,T,F,F
3052060031,NA,NA,NA,NA,NA,T,F,F
3052060037,NA,NA,NA,NA,NA,T,F,F
3052060041,NA,NA,NA,NA,NA,T,F,F
3052060050,NA,NA,NA,NA,NA,T,F,F
3052060054,NA,NA,NA,NA,NA,T,F,F
3052060057,NA,NA,NA,NA,NA,T,F,F
3052060060,1509484,080719C14DM01,ACTIVE,2019-08-07T00:00:00Z,Construction,T,F,F
3052070004,NA,NA,NA,NA,NA,T,F,F
3052070017,NA,NA,NA,NA,NA,T,F,F
3052070023,NA,NA,NA,NA,NA,T,F,F
3052070030,NA,NA,NA,NA,NA,T,F,F
3052070040,NA,NA,NA,NA,NA,T,F,F
3052070056,1468680,,RESOLVE,2020-10-30T00:00:00Z,Construction,T,F,F
3052080001,NA,NA,NA,NA,NA,T,F,F
3052080004,NA,NA,NA,NA,NA,T,T,F
3052080046,1344012,11012018PL14MJ01,RESOLVE,2018-11-01T00:00:00Z,Construction,T,F,F
3052080046,1418656,112818PL14DL09,RESOLVE,2018-11-28T00:00:00Z,Construction,T,F,F
3052080046,1464700,112818PL14DL10,RESOLVE,2018-11-28T00:00:00Z,Construction,T,F,F
3052080052,1605565,101119E2974C01,ACTIVE,2019-10-11T00:00:00Z,Construction,T,F,F
3052090024,1366600,040819COBMSR05,RESOLVE,2018-12-26T00:00:00Z,Construction,T,T,F
3052090024,1035741,100318COBMSR06,RESOLVE,2018-10-03T00:00:00Z,Construction,T,T,F
3052090024,1366588,040819COBMSR04,RESOLVE,2018-12-26T00:00:00Z,Construction,T,T,F
3052090024,1528795,,ACTIVE,2019-10-18T00:00:00Z,Construction,T,T,F
3052090024,1498390,100317PL14DL03,RESOLVE,2018-10-03T00:00:00Z,Construction,T,T,F
3052090024,712974,100317PL14DL04,RESOLVE,2018-10-03T00:00:00Z,Construction,T,T,F
3052090040,NA,NA,NA,NA,NA,T,F,F
3052100009,NA,NA,NA,NA,NA,T,F,F
3052110011,1228713,050917CSPOCL01,RESOLVE,2017-05-09T00:00:00Z,Construction,T,F,F
3052110017,NA,NA,NA,NA,NA,T,F,F
3052110026,NA,NA,NA,NA,NA,T,F,F
3052110039,NA,NA,NA,NA,NA,T,F,F
3052110079,NA,NA,NA,NA,NA,T,F,F
3052120001,NA,NA,NA,NA,NA,T,F,F
3052120019,NA,NA,NA,NA,NA,T,F,F
3052120024,1302030,041018CSPODM01,RESOLVE,2018-04-10T00:00:00Z,Construction,T,F,F
3052120024,1170926,07032017CSPOCL01,RESOLVE,2017-05-16T00:00:00Z,Construction,T,F,F
3052120024,938404,081518PL17DL02,RESOLVE,2018-08-15T00:00:00Z,Construction,T,F,F
3052120024,1517236,,RESOLVE,2020-11-04T00:00:00Z,Construction,T,F,F
3052120043,NA,NA,NA,NA,NA,T,F,F
3052120046,1164978,050416CERGS02,RESOLVE,2016-05-04T00:00:00Z,Construction,T,T,F
3052120049,NA,NA,NA,NA,NA,T,F,F
3052130019,1310669,070318C17DM01,RESOLVE,2018-07-03T00:00:00Z,Construction,T,F,F
3052130038,NA,NA,NA,NA,NA,T,F,F
3052130040,NA,NA,NA,NA,NA,T,F,F
3052140001,NA,NA,NA,NA,NA,T,F,F
3052140011,1125516,081816PL17MLJ01,RESOLVE,2016-08-18T00:00:00Z,Construction,T,F,F
3052150042,NA,NA,NA,NA,NA,T,F,F
3052150062,NA,NA,NA,NA,NA,T,F,F
3052160056,NA,NA,NA,NA,NA,T,F,F
3052170004,NA,NA,NA,NA,NA,T,F,F
3052170006,1523380,,RESOLVE,2019-09-25T00:00:00Z,Construction,T,F,F
3052180024,NA,NA,NA,NA,NA,T,F,F
3052180039,NA,NA,NA,NA,NA,T,F,F
3052190001,NA,NA,NA,NA,NA,T,T,T
3052190008,NA,NA,NA,NA,NA,T,F,F
3052190016,NA,NA,NA,NA,NA,T,F,F
3052190022,NA,NA,NA,NA,NA,T,F,F
3052190029,1079091,040216CSSUMM03,RESOLVE,2016-04-02T00:00:00Z,Construction,T,F,F
3052190053,NA,NA,NA,NA,NA,T,F,F
3052200032,1598607,092816PL14AF01,RESOLVE,2016-09-28T00:00:00Z,Construction,T,F,F
3052200034,NA,NA,NA,NA,NA,T,T,F
3052200042,NA,NA,NA,NA,NA,T,F,F
3052200047,NA,NA,NA,NA,NA,T,T,T
3052200050,NA,NA,NA,NA,NA,T,F,F
3052200058,1287131,04162018CSPODG03,RESOLVE,2018-02-22T00:00:00Z,Construction,T,F,F
3052200064,1170367,101017C14VB01,ACTIVE,2017-10-10T00:00:00Z,Construction,T,F,F
3052200069,NA,NA,NA,NA,NA,T,F,F
3052200072,NA,NA,NA,NA,NA,T,F,F
3052210041,NA,NA,NA,NA,NA,T,F,F
3052210043,NA,NA,NA,NA,NA,T,F,F
3052210048,NA,NA,NA,NA,NA,T,F,F
3052210059,NA,NA,NA,NA,NA,T,F,F
3052210061,NA,NA,NA,NA,NA,T,F,F
3052210069,NA,NA,NA,NA,NA,T,F,F
3052210071,NA,NA,NA,NA,NA,T,F,F
3052210086,NA,NA,NA,NA,NA,T,F,F
3052220060,NA,NA,NA,NA,NA,T,F,F
3052220078,NA,NA,NA,NA,NA,T,F,F
3052220082,NA,NA,NA,NA,NA,T,F,F
3052220093,NA,NA,NA,NA,NA,T,F,F
3052220108,1486141,10172018CN14DE01,RESOLVE,2018-10-17T00:00:00Z,Construction,T,F,F
3052230071,NA,NA,NA,NA,NA,T,F,F
3052230097,NA,NA,NA,NA,NA,T,F,F
3052240138,NA,NA,NA,NA,NA,T,F,F
3052240150,NA,NA,NA,NA,NA,T,F,F
3052250031,NA,NA,NA,NA,NA,T,F,F
3052250034,NA,NA,NA,NA,NA,T,F,F
3052250060,NA,NA,NA,NA,NA,T,F,F
3052250066,NA,NA,NA,NA,NA,T,F,F
3052260001,NA,NA,NA,NA,NA,T,F,F
3052260010,NA,NA,NA,NA,NA,T,F,F
3052260039,NA,NA,NA,NA,NA,T,F,F
3052270032,1307699,040217CNRR01,RESOLVE,2017-04-02T00:00:00Z,Construction,T,F,F
3052290083,NA,NA,NA,NA,NA,T,F,F
3052300001,NA,NA,NA,NA,NA,T,F,F
3052300072,NA,NA,NA,NA,NA,T,F,F
3052300076,NA,NA,NA,NA,NA,T,F,F
3052310034,NA,NA,NA,NA,NA,T,F,F
3052310042,NA,NA,NA,NA,NA,T,F,F
3052320029,NA,NA,NA,NA,NA,T,F,F
3052330008,NA,NA,NA,NA,NA,T,F,F
3052330015,NA,NA,NA,NA,NA,T,F,F
3052330025,NA,NA,NA,NA,NA,T,F,F
3052330044,NA,NA,NA,NA,NA,T,F,F
3052340001,NA,NA,NA,NA,NA,T,F,F
3052340016,1404076,,RESOLVE,2019-05-08T00:00:00Z,Construction,T,T,T
3052340021,NA,NA,NA,NA,NA,T,F,F
3052340035,NA,NA,NA,NA,NA,T,F,F
